	object	description	subject	label
5147	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd9554465@	Il bronzetto raffigura il dio Osiri stante, mummiforme. Sulla testa porta la corona bianca, fiancheggiata dalle due piume segnate da incisioni oblique parallele, marginate internamente e poggianti su corna di ariete. Su di essa si imposta un ureo in posizione frontale, con due spire laterali e coda leggermente ondulata. I tratti del volto sono accuratamente indicati mediante incisione; la barba, intrecciata, con ricciolo terminale, è fusa con il corpo. Porta una collana a più giri, resa mediante incisione. Braccia e mani, che fuoriescono dalla guaina, sono eseguite in rilievo: la sinistra, al di sotto, stringe lo scettro heqa, la destra, al di sopra, il flagello, segnato da incisioni. Entrambi sono eseguiti in rilievo e il manico dello scettro fuoriesce obliquo dal pugno. La guaina è in rilievo sul dorso, in corrispondenza delle spalle, al centro delle quali è eseguito mediante incisione un pendaglio dorsale. La base, di forma trapezoidale, è cava e presenta al di sotto un tenone. [OSS	Osiri, Scultura	coherent
5177	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd9554433@	Il bronzetto raffigura il dio Osiri, stante, mummiforme: porta sul capo la corona bianca sormontata dal disco solare e fiancheggiata dalle due piume. I tratti del volto sono mal individuabili (si riconoscono solo gli occhi eseguiti mediante incisione). La barba è fusa con il corpo. Si individuano il flagello e lo scettro heqa. Sotto i piedi è presente un tenone. La superficie posteriore è piana.	Osiri, Scultura	coherent
5178	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd9554363@	L'amuleto raffigura il dio Khnum, con testa di ariete e corpo umano, stante su base di forma trapezoidale. Ha corna ritorte, lisce, braccia stese lungo i fianchi e gamba sinistra avanzata. Indossa una parrucca ornata da incisioni e gonnellino shendit pieghettato. Sul retro è presente un pilastrino dorsale, forato all'altezza del petto.	Khnum, Amuleti e oggetti per uso cerimoniale e votivo	coherent
5181	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd9554369@	L'amuleto raffigura la dea Neith, stante su una base di forma trapezoidale. Sulla testa ha la corona rossa. I tratti del volto sono resi assai sommariamente, i seni sono appena accennati, le braccia aderenti al corpo, appena rilevate. La gamba sinistra è avanzata. Sul retro è presente un pilastrino dorsale, rastremato dalla base verso l'alto e forato in corrispondenza della vita.	Neith, Amuleti e oggetti per uso cerimoniale e votivo	coherent
5473	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11063687@	8 VAGHI A CORPO CILINDRICO E SFERICO; AMULETO	OCCHIO DI HORO	coherent
5534	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44531	Peso da telaio con decorazione impressa: testa femminile	Figure femminili: testa femminile	coherent
5535	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44532	Testa di attore comico. Argilla beige; matrice stanca; tracce di ingobbio bianco	attore comico	coherent
5536	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44535	Rilievo fittile, forse pertinente ad un'arula; si conserva parte della scena figurata, ricomposta da tre frammenti. Figura femminile seduta in trono intenta a filare. La figura è seduta di profilo verso destra con la testa e il busto di prospetto; mancano le estremità inferiori e la mano sinista. I capelli sono sollevati sulla fronte e resi in ciocche plastiche. Intorno alla testa elemento decorativo vegetale, forse una corona. La figura veste un peplo con scollo simmetrico reso con pieghe plastiche che lasciano intrevvedere il corpo al di sotto. Nella mano destra, sollevata, tiene il fuso. Il trono, riccamente decorato, presenta una sfinge nel bracciolo, piedi e schienale torniti. Argilla rosata; matrice stanca	Figura femminile seduta	coherent
5537	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44535	Rilievo fittile, forse pertinente ad un'arula; si conserva parte della scena figurata, ricomposta da tre frammenti. Figura femminile seduta in trono intenta a filare. La figura è seduta di profilo verso destra con la testa e il busto di prospetto; mancano le estremità inferiori e la mano sinista. I capelli sono sollevati sulla fronte e resi in ciocche plastiche. Intorno alla testa elemento decorativo vegetale, forse una corona. La figura veste un peplo con scollo simmetrico reso con pieghe plastiche che lasciano intrevvedere il corpo al di sotto. Nella mano destra, sollevata, tiene il fuso. Il trono, riccamente decorato, presenta una sfinge nel bracciolo, piedi e schienale torniti. Argilla rosata; matrice stanca	FIGURA FEMMINILE SEDUTA	coherent
5538	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44536	Simulacro in processione frammentario. Della figura femminile si conservano la testa e le braccia, dal gomito, sollevate a sostenere il simulacro intero. La figura femminile ha i tratti del volto illeggibili, capelli bipartiti, orecchini a pastiglia. Superficie molto consumata, tracce di ingobbio bianco	simulacro in processione	coherent
5539	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44544	Statuetta di suonatrice di doppio flauto. Tratti del volto illeggibili, capelli bipartiti. La figura veste il chitone e l'himation, e poggia i piedi indistinti su una basetta circolare. Argilla rosata; matrice stanca	Figure femminili: suonatrice di doppio flauto	coherent
5540	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44549	Arula con zoomachia con felino verso destra che atterra un toro verso sinistra, gruppo A1 della classificazione locrese. Pareti e cornici massicce. Matrice fresca	zoomachia	coherent
5541	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44551	Frammento di grande matrice per figura di kore con fiore di loto al petto. La fanciulla veste un chitone con himation riccamente panneggiato.	Figure femminili: Kore. Abbigliamento: chitone, himation. Fiori: fiore di loto	incoherent
5542	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44551	Frammento di grande matrice per figura di kore con fiore di loto al petto. La fanciulla veste un chitone con himation riccamente panneggiato.	Kore	coherent
5543	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44553	Lekythos a figure nere, mancano il beccuccio, l'ansa e parte del piede. Sulla spalla fregio di leoni; sul corpo scena di battaglia fra due opliti, tra due cavalieri armati. Particolari delle figure a graffito. Argilla arancio	Guerrieri	coherent
5544	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44559	Testa femminile. Sul capo tenia. Capelli bipartiti sulla fronte in ciocche rese con ritocchi a stecca, volto largo, occhi con palpebre bordate, naso grosso, bocca piccola e carnosa. Argilla rosata; matrice fresca.	Figure femminili: testa.Abbigliamento: tenia	incoherent
5545	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44560	Matrice per sileno accovacciato, integra. Il sileno, con tenia e benda, ha orecchie a punta e volto con tratti molto catratterizzati, barba e baffi. Argilla rosa-grigio	Sileno	coherent
5546	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44561	Cane miniaturistico fittile, accovacciato sulle zampe posteriori, su piccola base. Tratti poco evidenziati. Argilla rosata; matrice stanca, tracce di ingobbio bianco	Animali: cane	coherent
5547	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44561	Cane miniaturistico fittile, accovacciato sulle zampe posteriori, su piccola base. Tratti poco evidenziati. Argilla rosata; matrice stanca, tracce di ingobbio bianco	animali, Cane	coherent
5548	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44572	Recumbente imberbe. Mancano le estremità delle gambe e il letto. Corona e tenia sulla testa con bende che scendono sulle spalle. Capelli lunghi resi da incisioni profonde. Volto ovale; occhi incavati; naso grosso; labbra carnose. Petto nudo; himation avvolto ai fianchi e sul braccio sinistro su cui poggia la figura. Rimane il cuscino. Argilla beige, matrice discreta	recumbente	coherent
5549	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44578	Testa femminile velata, spezzata alla base del collo. Capelli a calotta resi a picoli bulbi; volto ovale; occhi penduli con palpebre bordate; naso grosso. Argilla giallina; matrice discreta	testa femminile velata	coherent
5550	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44585	Frammento di cratere a calice italiota, di produzione protopestana. A destra menade stante, corpo di 3/4, capo di profilo a sinistra. Indossa un peplo, capelli racchiusi in un sakkos. Nella mano sinistra stringe una pelle di animale, di cui, in basso si scorgono le zampe. Sakkos e peplo decorati con motivi puntinati a vernice nera. A sinistra parte del corpo di giovane nudo, stante; coprpo di 3/4, capo di profilo a destra. Regge un timpano con le braccia alzate. Entrampi i personaggi recano bracciali e collane sovraddipinti in bianco.	menade	coherent
5551	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44589	Frammento di skyphos. Resta parte dell'orlo. Si notano il capo e la parte superiore del torso di un sileno dall'espressione pensosa di profilo a destra, barbato e con fronte stempiata; la barba e i capelli sono resi con rapidi tocchi a vernice diluita.	SILENO	coherent
5552	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44593	Testa maschile con cercine e tenia da cui i capelli scendono ondulati e gonfi sulle tempie. Occhi con palpebre bordate, naso grosso, bocca in parte coperta dai baffi ondulati ricadenti verso il basso. Barba morbida e riccioluta.Matrice fresca.	Recumbente	coherent
5553	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44615	Figura pileata con montone sulle spalle. Volto maschile pieno e tondeggiante con tratti poco definiti. Sotto il pileo, corona di riccioli. Animale di profilo con grosse corna ricurve, vello reso da sottili linee incise.	Animali: montone. Personaggi: figura maschile. Abbigliamento: pileo. Divinità: Hermes	incoherent
5554	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68710	Il Satiro di Mazara rappresenta una delle rare opere scultoree in bronzo a noi pervenute dallâ€™antichitÃ .La raritÃ  delle statue bronzee del mondo greco e romano Ã¨ dovuta al fatto che spesso, per lâ€™esigenza di reperire metalli o in caso di necessitÃ  belliche, esse venivano fuse per ricavarne altre sculture o armi. Il fatto che le fonti antiche parlino di celebri scultori, come Lisippo e Prassitele e dei loro capolavori, ha indotto la comunitÃ  scientifica degli archeologi ad elaborare tesi e supposizioni sulla possibile identificazione del Satiro con lâ€™originale di un famoso scultore o con una copia o ancora con unâ€™anonima opera di unâ€™abile artigiano. Sulla base quindi delle diverse considerazioni avanzate dagli studiosi, in base a ragioni di ordine tecnico o stilistico, le datazioni proposte per il Satiro oscillano tra il IV secolo a.C. ed il I secolo d.C.Da unâ€™iniziale erronea identificazione della statua bronzea con la figura di Eolo, dio del vento, gli archeologi sono giunti alla conclusione che si tratti di un Satiro, figura semiferina del corteggio di Dioniso, sia per le orecchie equine che per la presenza sul dorso di un foro per la coda equina. Inoltre il confronto con rappresentazioni analoghe su gemme e rilievi ha precisato ulteriormente che si tratta di una figura di Satiro danzante in preda allâ€™ebbrezza del vino, solitamente raffigurato in vorticoso movimento con il capo rivolto allâ€™indietro e un kantharos (coppa per il vino) in una mano, mentre sostiene con lâ€™altra il tirso, bastone adorno di foglie, nastri talvolta con una pigna ad unâ€™estremitÃ .Il Satiro di Mazara Ã¨ stato identificato da Paolo Moreno con il Satiro opera dello scultore Prassitele vissuto nel IV secolo a.C. (375-330 a.C.), secondo unâ€™interpretazione che finora ha avuto larga eco. Antonino Di Vita la considera ornamento di una nave (tutela) opera del tardo ellenismo o dei primi anni dellâ€™Impero romano. Secondo Eugenio La Rocca la statua sarebbe unâ€™opera del tardo ellenismo, di cui Ã¨ tipica la rappresentazione realistica e vorticosa del movimento, mentre Claudio Parisi Presicce considera il Satiro pertinente ad un gruppo statuario realizzato ad Atene ed adoperato come modello dalle officine degli artisti neoattici della seconda metÃ  del I secolo a.C.Per quanto concerne i dati tecnici, lâ€™elevata presenza di piombo (16-17%) nella lega, che rende il bronzo piÃ¹ duttile dopo il raffreddamento e offre la possibilitÃ  di ritoccare a freddo con il cesello i dettagli, denota una fase evoluta della tecnica bronzistica antica, peculiare delle opere bronzee tardo-ellenistiche.Per Nicola Bonacasa il Satiro di Mazara farebbe parte di un gruppo scultoreo raffigurante il trionfo indiano di Dioniso, databile al I secolo a.C. Da ultimo Antonio Giuliano sostiene che la statua facesse parte di un gruppo di Satiri e Menadi creato nel 30 a.C. per il trionfo di Marco Antonio che aveva conquistato lâ€™Egitto.Avvincente la storia del rinvenimento della scultura. Nella primavera del 1997, nelle acque del Canale di Sicilia antistanti Mazara del Vallo, la gamba sinistra di una statua bronzea rimase impigliata nelle reti del motopeschereccio â€œCapitan Ciccioâ€�, di proprietÃ  degli armatori Asaro e Scilla, comandata da Francesco Adragna. Fu allora che il Soprintendente ai Beni Culturali ed Ambientali di Trapani, Dott.ssa Rosalia Camerata Scovazzo, attivÃ² una ricognizione nell'area presunta del rinvenimento. Sulla base di analisi con il sonar a scansione laterale, effettuate tra il 21 ed il 22 luglio 1997, fu segnalata la presenza di altri reperti metallici. Infine nel marzo del 1998 fu recuperata la statua priva delle braccia e dell'altra gamba. Visto il delicato stato di conservazione la scultura fu trasportata a Roma dove fu sottoposta ad un delicatissimo e complicato restauro ad opera dell'Istituto Centrale del Restauro.	Satiro danzante	coherent
5555	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68714	Ara (o guancia dâ€™altare?) di forma quasi trapezoidale con cornici aggettanti alla base e sulla parte superiore. Sul ripiano superiore, incavo con due fori; su ciascuna delle parti laterali, due fori equidistanti, destinati a facilitarne la cottura e il trasporto con lâ€™ausilio di barre di legno che attraversavano da parete a parete lâ€™altare; cinque fori sono ricavati sulla parte posteriore piatta e, in origine, servivano per fissare con grappe metalliche il manufatto alla parete. Presenta una decorazione a rilievo. Sulla superficie, sparute tracce di colore rossastro.	Mitologia greca: Gorgone-Medusa, Pegaso e Crisaore	coherent
5556	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68921	Labbro troncoconico rovesciato molto svasato, alto e sottile collo cilindrico, spalla a profilo leggermente obliquo, corpo ovoidale rastremato verso il piede a disco, ansa a nastro impostata verticalmente tra il collo e la spalla; decorazione a figure nere, sulla spalla un gallo, sul corpo una scena figurata, labbro, piede ed ansa interamente a vernice nera.	Guerriero armato con elmo, scudo e lancia avanza al cospetto della divinitÃ  assisa; chiudono la scena, ai due lati, due figure stanti anch'esse provviste di lancia; le quattro figure sono di profilo. Particolari delle pieghe delle vesti, dei capelli e delle armi sono resi mediante graffiti.	incoherent
5557	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68940	Piatto e largo labbro fortemente estroflesso fino a disporsi orizzontalmente, sagomato obliquamente al bordo; basso e largo collo cilindrico che indistintamente scende sulla spalla; corpo di forma ovoidale, basso piede a disco con doppia risega al bordo; anse a nastro impostate dal collo sulla spalla. Labbro, piede ed anse dipinte a vernice nera; corpo a figure rosse con due palmette sotto le anse alternate ad altrettante teste femminili di profilo con particolari sottolineati da sovradipinture in bianco.	Raffigurazione fitomorfa e antropomorfa	coherent
5559	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69005	Cratere di argilla color rosa arancio, ingobbiata rosa arancio, dipinta a figure rosse. Orlo retto sporgente con bordo pendulo. Collo pressoché cilindrico. Corpo panciuto su piede sagomato. Anse tipiche a colonnette dalla spalla all'orlo. Sul collo (A) fascia risparmiata con tracce di boccioli a vernice nera. Sul bordo pendulo risparmiato due file parallele di punti inquadrati da sottili fasce parallele a vernice nera. Sull'orlo risparmiato treccia di boccioli e palmette fra girali sulle anse.	Lato A: Thiasos bacchico: al centro Dioniso barbato e con lunghi capelli coronati di edera, stante e con il capo volto a sinistra, indossa un lungo chitone e l'himation; tiene un tirso nella mano sinistra e un kantharos nella destra. A sinistra di Dioniso un sileno, col capo volto a destra, tiene nella sinistra una oinochoe, e la destra protesa verso Dioniso. A sinistra del sileno, Menade con lunghe chiome coronate, vestite di chitone e himation; regge con la destra una verga e con la sinistra un tirso. A destra di Dioniso un altro sileno stante che regge due verghe. La scena è inquadrata superiormente da una fascia risparmiata, decorata con lingue a vernice nera ai lati da due fasce risparmiate decorata ciascuna con due file di punti a vernice nera.Lato B: da sinistra: figura virile stante ammantata di profilo a destra con lungo bastone nella destra. Figura femminile stante di profilo a destra; figura virile ammantata stante di profilo a sinistra con lungo bastone nella destra. Inquadramento come lato A.	incoherent
5560	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69006	Pisside skyphoide di argilla di colore arancio; ingobbiatura di colore arancio-rosato; dipinta a figure rosse, sovradipinta in bianco. Corpo lievemente panciuto su piede ad anello. Anse a nastro orizzontali. Coperchio convesso con grosso pomo di presa a disco strombato.	Società: simbologie funerarie. Mitologia greco-romana: Eros (Cupido)	incoherent
5561	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69007	Skyphos di argilla di colore beige-rosato; ingobbiatura di colore rosato; dipinto a figure rosse, particolari sovradipinti in bianco. Corpo pressoché troncoconico lievemente rigonfio. Largo piede ad anello. Anse orizzontali a bastoncello. Sotto le anse grandi palmette tra girali con dettagli sovradipinti in bianco. Al di sopra della base meandro ad onda a vernice nera su fascia risparmiata e ingobbiata.	Lato A: guerriero volto a sinistra con grande scudo decorato con colore bianco sovradipinto e vernice nera. Braccio destro sollevato.Lato B: giovane ammantato stante verso sinistra; i particolari sono resi con vernice nera e colore bianco sovradipinto.	incoherent
5562	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69009	Grande kylix a vernice nera, di argilla di colore rosa-arancio; ingobbiatura dello stesso colore, sovradipinta in bianco e giallo. Orlo piatto con listello rialzato, vasca di media profondità su basso piede a disco modanato, anse a cestello sagomate con apicature centrali a bottoncino. Sugli apici a bottoncino rosette a 8 petali in colore bianco. All'esterno, sotto le anse palmette a ventaglio fra girali. La scena è delimitata in basso da meandri inframezzati da motivi a scacchiera.	Vasca: all'interno testa femminile di profilo a destra con cuffia e collana sovradipinta di colore bianco, davanti alla quale piccolo fiore a quattro petali. La testa è circoscritta da un filo di punti bianchi.All'esterno lato A: figura femminile seduta di profilo a sinistra. Regge con la mano sinistra un ramo di alloro, con la destra una patera. A sinistra della figura, due rosette e corona; lato B: Eros in volo a sinistra regge con la destra una patera e con la sinistra una corona. Ai lati rosette.	incoherent
5566	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13613	Fregio rettangolare, composto da due frammenti.	"presenta una decorazione costituita da nastri ad ""S"", desinenti in forma verticale con foglia e rosetta stilizzata, legati in coppia da sottili fascette; ogni coppia doveva essere intervallata da un motico acantiforme."	incoherent
5567	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13632	Parte di una figura femminile.	Figura femminile con chitone leggero aderente al corpo, stretto in vita da una sottile cintura; il braccio sinistro Ë piegato e completamente avvolto dal mantello.	incoherent
5569	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13713	Statua femminile con cornucopia.	Figura femminile, stante, indossa un chitone abbottonato sulle braccia e cinto in vita; un mantello copre la spalla sinistra e avvolge la parte inferiore del corpo. Il braccio destro Ë distaccato dal corpo, sorretto da un puntello; il braccio sinistro piegato regge una cornucopia.	incoherent
5571	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13715	Statua maschile nuda.	Vespasiano	coherent
5573	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13727	figura maschile distesa.	Erote	coherent
5574	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13733	Testa maschile inclinata verso destra.	Giovane nudo con berretto a punta.	coherent
5575	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13735	Statua femminile acefala.	Divinità.	coherent
5576	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13735	La figura si ispira al tipo della Afrodite Louvre-Napoli attribuito allo scultore greco Kallimachos	Divinità.	coherent
5577	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13736	Parte di statuetta maschile dal torso compatto e dai muscoli ben delineati.	La figura, stante sulla gamba sinistra con la destra flessa, Ë in nudit‡ completa se si eccettua un mantello che, allacciato sulla spalla destra, forma una serie di drappeggi sul petto.	incoherent
5579	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13749	Figura maschile vestita di clamide, seduta su una roccia, con un caduceo sul lato sinistro.	Il caduceo rende possibile l'identificazione con un giovane Mercurio.	incoherent
5580	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13771	Testa maschile barbata di coronamento di un'erma.	SILENO	coherent
5581	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13773	Statua di togato.	La figura presenta uuna capigliatura composta da un'unica massa di capelli, salcata da colpi di scalpello, che formano ciocche disordinate, che compongono una frangetta che scende a gradino sulla fronte. Gli occhi hanno spesse palpebre e la pupilla segnata da un foro e sono rivolti in alto; il naso risulta un restauro antico, poichË Ë forato con un perno in ferro. La testa Ë piuttosto piccola rispetto al corpo. La toga presenta il mantello annodato all'altezza dell'addome.	incoherent
5583	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13793	Statua maschile distesa.	Oceano	coherent
5584	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13799	Statua maschile togata.	La figura Ë stante sulla gamba sinistra, la destra Ë leggermente piegata; il braccio sinistro Ë piegato ed Ë coperto da un drappeggio.	incoherent
5585	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13801	Erma femminile.	con i capelli dai boccoli L'erma presenta una chioma riccioluta che scende lungo il collo fino alle spalle, una spessa frangia copre la fronte, l'arcata sopraciliare Ë ben delineata, gli occhi sono grandi con spesse palpebre, la bocca ha labbra sinuose.	incoherent
5586	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13803	Statua femminile acefala, ricomposta da 4 frammenti.	Figura stante sulla gamba sinistra con la destra scostata di lato, vestita di una tunica manicata e di un mantello appoggiato alla spallasinistra che, avvolto intorno ai fianchi, copriva interamente le gambe.	incoherent
5587	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13817	Statua femminile.	La figura Ë stante sulla gamba sinistra con la destra scostata di lato e flessa e vestita di una lunga tunica e di un mantello avvolto intorno al busto a coprire parte della gambe.	incoherent
5589	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13826	Frammento di rilievo.	Medusa	coherent
5590	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13827	sarcofago rettangolare dai lati arrotondati.	La faccia principale Ë ornata da strigilature contrapposte che partono dai lati per incontrarsi al centro, dove generano un piccolo cameo ellissoidale decorato da Eros e Psyche abbrcciati e in esergo da un leprotto. Ai lati due figure stanti di defunti davanti ad un tendaggio.	incoherent
5592	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27524	orlo trilobato stretto, corpo biconico, ansa a bastoncello.	sul ventre depressioni profonde a scopo decorativo -	incoherent
5594	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27272	Orlo distinto, corto collo, spalla orizzontale distinta, corpo rastremato, piede distinto.	zona risparmiata sulla spalla sulla quale decorazione a raggi su due registri a v.n. Le zone risparmiate sono velate di rosso	incoherent
5595	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27274	Vasca carenata, piede a tromba;anse a nastro sormontanti.	sulla carena decorazione a punta di diamante.	incoherent
5645	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_86437	statua fittile rappresentante Ulisse in atto di correre. La gamba sinistra � flessa in avanti, la destra � spinta all'indietro ed ha il piede rivolto all'esterno. Il torace appena inclinato davanti � lievemente girato a sinistra. Il braccio sinistro � teso all'indietro e verso l'alto, il destro all'esterno e verso il basso. Il personaggio � vestito di una exomis, con profondo kolpos che gli copre la spalla sinistra e si apre sul lato destro all'altezza dell'attacco della coscia. La figura � addossata ad una massa rocciosa costituita da mattoncini rettangolari disposti irregolarmente a rendere le asperit? della caverna nella quale Ulisse � tenuto prigioniero da Polifemo insieme ai suoi compagni. Rinvenuto a Tortoreto -TE (Contrada Murracche)	Ulisse	coherent
5647	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_8217	Frammento di fondo di coppa, decorata a figure rosse risparmiate su fondo a vernice nera.	La decorazione presenta parte della figura di un giovane atleta nudo impegnato in esercizi ginnici con il braccio teso in avanti, disegnato con buono stile calligrafico.	incoherent
5842	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_66134	La statua, acquisita nelle collezioni medicee nel 1552, Ã¨ stata connessa ad una serie di copie, riproducenti il tipo noto come Vescovali, dall'omonima collezione, ora all'Ermitage. L'archetipo viene datato tra il 340 e il 330 a.C.. Tuttavia la Minerva d'Arezzo presenta una serie di varianti rispetto al tipo Vescovali. Alla nostra statua fu applicato un braccio destro, in gesso dipinto, piegato al gomito e rivolto verso l'alto, in una postura probabilmente piÃ¹ fedele a quella originale, tra il 1676 (nell' inventario di quest'anno compare senza il braccio destro) e il 1730 ca., dal momento che ne compare dotata nella tavola del Gori. Per Beschi il braccio destro, in base al movimento della spalla, doveva scendere di fianco al torso per protendere l'avambraccio a reggere un attributo che poteva essere o una lancia o una patera. Il Cherici, confrontando antichi documenti e dati di scavo effettuati nella stessa zona negli anni '30, suppone che la Minerva sia stata ritrovata in una domus romana, distrutta da un incendio. Sull'inventario attuale compare il riferimento a una scheda con sigla Br e numero 3, di cui, oltre a non conoscere l'anno di redazione, se ne ignora la collocazione.	Minerva con elmo corinzio, chitone, con sul petto egida a squame, composta da due lembi simmetrici congiunti dal gorgoneion, e corto himation, che le lascia scoperti il petto e la spalla destra. Alla sommità dell'elmo serpente a squame. Testa volta a destra, con occhi cavi. Capelli bipartiti sulla fronte e mossi sotto l'elmo, raccolti sulla nuca. Gamba sinistra, flessa al ginocchio, portata di lato. Ai piedi sandali. Braccio sinistro, completamente avvolto nell'himation, piegato al gomito con mano sul fianco. Braccio destro proteso in avanti.	incoherent
6174	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33553	Il tipo di acconciatura e limpostazione generale del volto sono simili aquelle delle antefisse raffiguranti Artemide/Diana dal santuario di Diana Nemorense a Nemi. L'acconciatura si ritrova per lungo tempo in statuette fittili o di bronzo non sempre raffiguranti questa divinità (vedi un contrappeso di stadera di bronzo e una statuetta provenienti da Sepino).	TESTA FEMMINILE	coherent
6176	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33759	Disco incavato, con foro in basso, spostato verso il becco e, sullo stessoasse, il forellino per laria; le volute del becco sono poco rilevate.Spalla inclinata verso linterno separata dal disco da fascia di scanalature distanziate; parete espansa convessa; base piatta. Decorazione sul disco: toro.	TORO	coherent
6178	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38950	Statuetta fittile femminile, stante, basso polos e velo coprono i capelli a linguette; volto allungato, seni accennati, chitone liscio con apoptygma in vita. Alta base.	figura femminile stante	coherent
6179	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38955	Aryballos globulare corinzio. Schiacciato ai poli; collo cilindrico, bocchello discoidale decorato da foglie disposte a raggiera. Sul corpo, nel campo centrale, grande sfinge con le ali aperte. Dettagli incisi.	Animali mitologici: sfinge con le ali aperte.	coherent
