object	description	subject	Length	Label	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	Unnamed: 13	Unnamed: 14	Unnamed: 15	Unnamed: 16	Unnamed: 17
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_40196	NR (recupero pregresso)	ritratto di Pio VII	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_40139	L'affresco mostra San Benedetto, sulla sinistra, che accoglie nel monastero i giovani Placido e Mauro, secondo la narrazione di San Gregorio Magno (Dialogo II, cap. 3). Sul fondo sono accennati degli edifici.	San Benedetto accoglie San Mauro e San Placido fanciulli	9	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_40268	Si rileva lo stile di un autore che ha avuto contatti con la pittura senese.	Personaggi: santo. Oggetti: libro; coltello.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_40311	"L'opera appartiene alla serie dei dipinti di votivi, probabilmente di committenza privata, che nel corso del XIV secolo vengono via via realizzati sugli spazi ""minori"" della Chiesa di S. Maria Maggiore (colonne e pilastri), in stretta continuità con i modi della bottega protagonista della decorazione delle parti rilevanti del monumento (presbiterio e le pareti della navata centrale), riconducibili all'attività svolta nell'alto Lazio dai pittori Gregorio e Donato d'Arezzo. Una bottega che aveva avuto il suo esordio con la grande commissione del ""Giudizio Universale"" sulla parete dell'abside e che poi prosegue nell'esecuzione di altri affreschi, mostrando almeno in parte i segni di un'evoluzione stilistica, soprattutto nell'uso dei colori e nell'ammorbidimento delle fisionomie che perdono la stereometria caratteristica dei due maestri. Serena Romano colloca il dipinto con il Santo apostolo in una fase cronologica sensibilmente più tarda rispetto a quello che definisce il ""gruppo aretino"" delle opere della chiesa di Tuscania, databile tra la fine del primo e l'inizio del secondo decennio del Trecento, al quale d'altro canto resta legato seppure non in strettissima vicinanza. Si può rilevare l'estrema somiglianza di alcune soluzioni, quasi dei modelli ripetuti serialmente, come seguendo uno schema fisso di bottega, ad esempio nel motivo decorativo a cerchi concentrici che incorniciano una margherita, disegnato sul pallio dell'apostolo che si ritrova anche nell'abito indossato da ""S. Biagio vescovo"", sulla IV colonna a sinistra della navata centrale, così come nel grande manto poggiato sul trono della ""Madonna con Bambino e committente"" nella navata laterale destra, sulla parete inquadrata dalla IV arcata."	Figure: apostolo; committente. Oggetti: libro.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_40101	Il dipinto rivela modi dell'ambiente romano della prima metà del Seicento.	Visione del Giudizio Finale di San Girolamo nel deserto	9	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14083	"La tavoletta fa parte della predella, attualmente è stata posizionata a destra della ""presentazione di Gesù al Tempio""."	Personaggi: santo eremita.	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14086	E' una delle quattro tavolette maggiori della predella, la quale, come è e merso dai restauri recenti, era formata da una struttura scatolare.	Soggetti sacri: adorazione dei Re Magi.	6	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27566	Statuetta.	Personaggi: Marte.	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27582	Dipinto.	Nozze Reali	2	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27585	Composizione floreale di gusto romantico composta da fiori di ciclamino	Fiori: ciclamini.	2	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27592	L'arazzo completa la serie dei 'Quattro Elementi' iniziata gi‡ nel 1739 dalla Reale Arazzeria di S. Carlo alle Mortelle, sotto la direzione del Del Rosso. Firmato e datato dall'arazziere, fu realizzato su cartone di Gerolamo Starace Franchis. Reca in basso la scritta: 'Aer, Aqua et tellus rudis indigestaque moles Esset adhuc milem ni levis ignis agat'.L'episodio centrale raffigura Plutone, dio degli Inferi, che rapisce Proserpina invocante soccorso, mentre i cavalli si impennano per le fiamme ardenti. Nella ricca cornice si nota, in basso al centro, la salamandra, simbolo oltre che del Fuoco, della Giustizia. Notevole l'opera per la scelta degli elementi figurativi e per la qualit‡ della tessitura. La collocazione dell''Allegoria del Fuoco' nella sala IV, a distanza del resto della serie, fu attuata nel dopoguerra, e seppure con una debolezza nella lettura iconografica complessiva, tuttavia, per un riguardo conservativo all'arazzo dell'Innocenza, che occupa la parete del 'Fuoco' nella sala delle Guardie, Ë stata mantenuta, anche dopo il restauro ultimato nel 1990, la collocazione pi˘ recente.	Allegorie-simboli: fuoco. Personaggi: Proserpina.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27592	L'arazzo completa la serie dei 'Quattro Elementi' iniziata gi‡ nel 1739 dalla Reale Arazzeria di S. Carlo alle Mortelle, sotto la direzione del Del Rosso. Firmato e datato dall'arazziere, fu realizzato su cartone di Gerolamo Starace Franchis. Reca in basso la scritta: 'Aer, Aqua et tellus rudis indigestaque moles Esset adhuc milem ni levis ignis agat'.L'episodio centrale raffigura Plutone, dio degli Inferi, che rapisce Proserpina invocante soccorso, mentre i cavalli si impennano per le fiamme ardenti. Nella ricca cornice si nota, in basso al centro, la salamandra, simbolo oltre che del Fuoco, della Giustizia. Notevole l'opera per la scelta degli elementi figurativi e per la qualit‡ della tessitura. La collocazione dell''Allegoria del Fuoco' nella sala IV, a distanza del resto della serie, fu attuata nel dopoguerra, e seppure con una debolezza nella lettura iconografica complessiva, tuttavia, per un riguardo conservativo all'arazzo dell'Innocenza, che occupa la parete del 'Fuoco' nella sala delle Guardie, Ë stata mantenuta, anche dopo il restauro ultimato nel 1990, la collocazione pi˘ recente.	RATTO DI PROSERPINA	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27593	Arazzo.	Personaggi:donna	1	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27595	Dipinto.	Giuditta	1	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27596	Dipinto.	Episodi della vita di Giuditta	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27596	Dipinto.	Personaggi: Giuditta. Oggetti: corona; vaso; Paesaggio	6	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27597	Dipinto.	Personaggi: Madonna. Fiori. Animali: pecore.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27606	Dipinto.	Vedute: Castellammare: golfo. Architetture: casino Reale del parco Quisisana.	9	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27611	Dipinto.	veduta dell'isola di Capri	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27611	Dipinto.	Vedute: isola di Capri. Figure.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27614	Risulta riscontrato nell'inventario del 1950 di Caserta con il numero 3320	Paesaggi. Oggetti: barche. Mare. Figure.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27617	Dipinto.	Architetture: Madrid: Palazzo Reale.	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27633	Dipinto.	cacciagione morta con cinghiale e lepre	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27637	Di collezione Borbone il dipinto fu acquistato alla mostra borbonica del 1851, per Ducati 50.	Animali.	1	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27640	Dipinto della raffigurazione della raccolta della legna.	Serie delle Stagioni	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27644	Dipinto.	Vedute. Architetture. Personaggi. Mare.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27665	Dipinto di un monaco benedicente ed altre figure intorno donna in costume popolare morente.	Figure: Ecclesiastici	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27670	Dipinto.	Vedute: Ischia. Attivit‡ umane: vendemmia.	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27674	Dipinto.	Personaggi: San Sebastiano; pie donne.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27676	Dipinto.	Personaggi: Santa Caterina da Siena.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27678	Arazzo.	Allegoria del Fuoco	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27679	Proveniente dalle soppressioni murattiane, si trovava al Palazzo degli Studi prima di agosto 1812, quando Ë citato in una lettera di Arditi, tra i dipinti degni di figurare nel Gran Salone della Scuola Napoletana (Spinazzola 1899, p. 47).	Personaggi: Sant'Aspreno ed Angeli.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27685	Dipinto.	Ammiraglio Coligny nella notte di San Bartolomeo	7	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27687	Arazzo.	allegoria della terra	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27688	Arazzo.	Allegorie-simboli: Mare.Personaggi:Poseidone e Anfitrite.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27692	Dipinto	Personaggi: Madonna; Ges˘ Bambino; Re Magi. Figure: angeli.	8	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27693	Il dipinto di Collezione Borbone risulta essere in temporaneo deposito dal Museo di Capodimonte dal 31 gennaio 1938	presentazione di Ges˘ al tempio	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27706	Dipinto	Personaggi: Maria Vergine. Oggetti: libro.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27708	Il dipinto fu acquisto a Napoli dal direttore Zurlo e collocato nel 1801 nel palazzo di Francavilla di Napoli.	EPISODIO DEL VECCHIO TESTAMENTO	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27710	Dipinto	Personaggi: Maria Vergine Bambina; Sant'Anna; San Gioacchino. Figure: angeli.	9	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27725	"La galleria Christie's, nella sua sede parigina, al reparto ""Dipinti e disegni antichi"", possiede il cartone (olio su tela , 295x505 cm) preparatorio di questo arazzo, realizzato da Fedele Fischetti (il cartone sar‡ inserito nella prossima asta)."	Divinit‡: Psiche. Figure.	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27728	Arazzo.	Apoteosi Regia	2	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27731	L'opera Ë stata realizzata dalla Reale arazzeria Napoletana e raffigura Licurgo come statua di filosofo in abiti settecenteschi, con sfondo di paesaggio, bordure a candelabre con vasi, mensole, fasce e in alto giglio borbonico.	Personaggi: Licurgo.	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27733	Dipinto.	Personaggi: Don Chisciotte; Clorinda.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27734	Nel 1860 il pittore Tommaso De Vivo esegue, su commissione reale, per Ducati 100 il restauro della serie del romanzo di Don Chiscotte composto da 41 quadri (Confronta Archivio di Stato di Napoli, Casa Reale Amministrativa, Terzo Inventario, Serie Maggiordomia Maggiore, busta 1595 fascicolo 739). Il dipinto doveva servire come bozzetto per la realizzazione di un arazzo.	episodio della storia di Don Chisciotte	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_27735	Dipinto.	Personaggi: Don Chisciotte; pastore.	4	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22814	Si notano tracce di una mano destra al di sopra della testa, nell'atto di tenere qualcosa.	Sculture: testa virile colossale. Decorazioni: capigliatura a ciocche virgolettate e divergenti.	11	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22819	Ritratto frontale del pontefice con barba e baffi; indossa un alto triregn o.	Papa Paolo IV Carafa	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22826	la tavola raffigura una donna seduta di tre quarti con una veste rosata,maniche azzurre, manto grigio con accanto un unicorno, indicato con la mano sinistra.	Personaggi: figura femminile.	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22829	La tavola raffigura la Madonna sul trono con il Bambino sorreto con il braccio sinistro, tra i santi Giovanni Battista e Benedetto. La Vergine indossa una veste rossa ed un manto verde-azzurro. Ai lati del trono, sul fondo oro, compaiono quattro angeli.	Madonna in trono con Bambino, tra i SS. Giovanni Battista e Benedetto	12	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22848	L'opera, nel suo insieme di forma cuspidata, è costituita dalle due parti che accolgono le figure dei due santi.	San Sebastiano e San Giovanni Battista	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22857	il dipinto raffigura la Sacra Famiglia durante il riposo nella fuga in Egitto. In primo piano compare la figura della Madonna che con la sinistra tiene in mano una scodellina, e San Giuseppe che porge al Bambino un ramoscello. Sullo sfondo un paesaggio in lontananza. I colori sono brillanti, in particolare il rosso della veste del bambino e la tunica verde-azzurra della Madonna.	Personaggi: Sacra Famiglia.	3	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22859	Pezzo di buon artigianato databile tra la fine del XV e l'inizio del XVI secolo. La tavoletta, se pur compromessa da varie ridipinture, rimane un importante documento riguardante il gusto decorativo e la lavorazione artigianale delle suppellettili.	Personaggi: Mosè.	2	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22864	"Nel Dono Contini-Bonacossi il dipinto è registrato come opera affine alla maniera di Ercole Grandi. In particolare si riscontrano analogie compositive con altre lunette dello stesso soggetto come la Pietà della collezione Massari e quella della Pinacoteca Comunale di Ferrara e rientra nel problema della Pala Strozzi della Galleria Nazionale di Londra. Il Longhi, attribuendo l'opera ad un pittore di scuola ferrarese del primo Cinquecento, vi riscontrava ""un'ultima memoria turiana, nel panneggio di S. Giovanni ma, nel totale, un ritmo patetico filippinesco che si va calmando"". Il Lavagnino inoltre, proponeva una probabile attribuzione a Pellegrino Munari. Datando questa lunetta tra il 1504 e il 1510, la Clerici-Bagozzi notava in essa il riflesso di novità premanieristiche provenienti da Firenze, ""novità cui neppure Ferrara era andata esente""."	Cristo in pietà tra San Giovanni Evangelista, la Vergine e la Maddalena	12	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22884	Rotella di cuoio bollito su supporto ligneo con bracciali in cuoio, decorata a sbalzo dalla raffigurazione della battaglia di Costantino e Massenzio a Prima Porta, incorniciata da una fascia esterna con eroti, festoni e uccelli.	Personaggi: Costantino; Massenzio. Guerrieri. Vedute: Roma?. Architetture: Castel Sant'Angelo?. Divinità: Dio Padre.	12	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22894	Sul piedistallo dell'allegoria della Prudenza, all'interno di un medaglione ovale con cornice mistilinea, sono raffigurati due tritoni in lotta i cui corpi sconfinano oltre il bordo del cartiglio.	Divinità minori: Tritoni.	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22897	"il problema della datazione realtivo all'esecuzione delle pareti è reso ancora più difficile dall'intervento di Tibaldi, documentato dalle fonti (Celio 1967; Baglione 1945) ma non dalle note contabili. La critica è infatti divisa: un gruppo di studiosi rievocando le tesi di Bodmer (1937) e di Briganti (1945), che datano gli affreschi al 1550-1553, propone l'ipotesi di un'interruzione dei lavori della Paolina dopo la morte di Perin del Vaga (1547). Questa parte della critica pone il termine dei lavori fra il 1548 e il 1549-'50, con un intervento massiccio di Tibaldi sulla base di un progetto di Perino (Davidson 1966; Bruno 1970; Dumont 1973; Harprath 1978; Pugliatti 1984; Calì 2000). A partire dagli studi di Gere (1960), e poi con l'analisi delle note contabili da parte di Gaudioso (1976), per la decorazione parietale è stata proposta una datazione al 1547, ipotesi accettata da Dacos (1982) e da Romani (1990). Gaudioso cita un documento del 31 luglio '47 relativo alla demolizione ""del ponte de pittori del Castello"" che segnerebbe la fine dei lavori parietali (Gaudioso 1976, p. 262, n. 149). Al contrario, Harprath (1978) crede che quel documento sia relativo alla sala di Amore e Psiche; aggiunge che la posa in opera delle finestre, conclusa solo nel marzo del '47, avrebbe impedito di affrescare la parete ovest almeno fino a quella data. Sostiene inoltre che la decorazione degli sguinci sarebbe un'aggiunta finale non prevista dal programma originale. Le affinità stilistiche fra le grottesche degli sguinci della Paolina, quelli delle sale di Amore e Psiche e del Perseo; nonchè la somiglianza con le grottesche della sala di Apollo, inducono Bruno (1970) a sostenere la tesi della contemporaneità dell'esecuzione di quelle sale. Su questa base egli assegna gli affreschi dei celetti al Vaga. In quest'ottica Bruno suggerisce che il disegno dell'Art Institue of Chicago (22736), citato da Oberhuber, potrebbe riferirsi ad Apollo che guida il carro del sole. Oltre alle analogie con la sala di Apollo, Gaudioso (1976 e 1981) sottolinea l'omogeneità stilistica con le grottesche del corridoio pompeiano. Viste le somigilanze, la lettura delle note contabili, che nominano D. Zaga quale successore nella direzione dei lavori alla morte di Perino, porta Gaudioso a proporre il suo nome per l'esecuzione degli sguinci della Paolina. L'ipotesi è accolta da Dacos (1989 e 1996). Guerrini (1985) ha identificato l'iconografia del celetto in cui è raffigurato l'imperatore che fa accomodare un soldato infreddolito vicino al fuoco. L'episodio è narrato dalle fonti che trattano le storie di Alessandro Magno e l'immagine è perfettamente corrispondente alle parole. L'episodio si pone quale esempio di moderazione e clemenza, temi che trovano ampia risonanza in tutta la decorazione della sala."	gruppo di soldati si scalda al fuoco	7	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22902	l'intera decorazione della volta è riconducibile all'intervento di Perin del Vaga e della sua bottega, come ampiamente testimoniato dalle fonti e dai documenti.	decorazione a candelabra	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22902	Pannello rettangolare con cornice multipla in stucco dorato. Al centro una semicariatide porta sul capo un cesto di frutta e presenta ricche terminazioni laterali con putti tra girali d'acanto.	Decorazioni: motivo a candelabra.	4	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22903	I quattro riquadri romboidali sono, a due a due, uguali, quello all'angolo nord- est con quello dell'angolo sud-ovest rappresentano l'Impresa Farnesiana mentre i tondi dell'angolo sud-est con quello nord-ovest hanno il simbolo del delfino e del camaleonte. Il giglio di giustizia simboleggia Polo III, che come un arcobaleno, apporta serenità e pace facendo opera di mediazione tra Francesco I e Carlo V che si conclusa con la pace di Nizza. Un nome che ricorre tradizionalmente per gli stucchi della volta è quello di Raffaello da Montelupo ma che è stato invece escluso dal Gaudioso (1981, vol.2 p.111) a causa dei documenti contabili, più attendibile invece, l'ipotesi di una partecipazione ai lavori della volta di Guglielmo Della Porta, che aveva già lavorato con Perino a Genova e nella cappella Massimi a Trinità dei Monti e la cui presenza a Castello è documentata nel 1546 per i restauri di alcune sculture antiche.	Impresa farnesiana del Giglio di Giustizia	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22905	L'intera decorazione della volta è riconducibile all'intervento di Perin del Vaga e della sua bottega come ampiamente testimoniato dalle fonti e dai documenti. Per ulteriori approfondimenti si veda la scheda madre della Sala.	Animali fantastici: pavoni; unicorni. Figure femminili: figure femminili; vittorie alate; amorini. Decorazioni: candelabra; girali vegetali.	15	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22906	Nella paret ovest, una analoga grottesca differisce da questa per l'anatomia della figura muliebre (1200186331). L'Harprath (R. Harprath, 1978, p. 7) mette in relazione queste grottesche con quelle del centro volta, con lo stemma del vescovo Ruffini ( 1200186312-1200186325).	grottesca	1	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22908	"il rilievo è uguale a quello dell'angolo nord-ovest, il motto di ""affrettati lentamente"" che Aulo Gellio, nelle Notti Aiiche riferisce ad Augusto, allude al concetto di velocità, attribuita al delfino e, a quello di lentezza propria del camaleonte. L'impresa è scolpita anche nella Cagliostra nel Gabinetto del Delfino e del Camaleonte, databile 1544-1545."	Impresa farnesiana del delfino e del camaleonte	7	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22910	all'interno della cornice multipla, con quattro rosoni agli angoli, c'è il dipinto raffigurante Alessandro su una nave quasi ultimata.	Alessandro Magno fa costruire le navi per attraversare l'Idaspe	9	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22912	Riquadro rettangolare con cornice in stucco dorato: al centro pannello con uccello dal piumaggio bianco e rosa su fondo azzurro, ai lati due medaglioni con i gigli Farnese.	Gigli farnesiani e pannello con uccello	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22913	"Per gli stucchi della volta, sebbene siano stati eseguiti da più mani, un nome che ricorre erroneamente è quello di Raffaello da Montelupo, ma l'artista è escluso dall'analisi dei documenti contabili perchè l'ultimo pagamento allo scultore risale al 5 Marzo 1545, l'ipotesi più attendibile secondo il Gaudioso (1980, p. 111), è una partecipazione di Guglielmo della Porta che aveva già lavorato con Perino a Genova e nella cappella Massimi a Trinità dei Monti e la cui presenza a castello , nel 1546, è documentata per alcuni restauri di sculture antiche, inoltre ipotizza anche la partecipazione di Giacomone da Faenza, sia per gli ovali in stucco e alcuni medaglioni con tritoni e naiadi, ma anche per il basamento. E la prova più evidente che Giacomone abbia partecipato all'esecuzione della decorazione farnesiana viene dalle rispondenze stilistiche e compositive dei disegni degli Uffizi (copia di un progetto di Perino), attribuiti all'artista (n. 488 cfr. anche il n. 1681 Orn). Copie degli ovali si trovano a Torino (n. 15805), Biblioteca Reale, a Firenze agli Uffizi (n. 1596 E), a Parigi in una collezione privata, a Vienna (n. 433); il grande numero delle copie, che ci sono pervenute testimoniano la diffusione e la prevalenza della decorazione in stucco e ad affresco su quelle prevalentemente pittoriche. Per la partecipazione del Tibaldi, fatta da B. Davidson (1966, XLVII), il Gaudioso l'accetta solo per le creature marine della collezione Julius S. Held di Old Bennington Vermont e ritiene che la sua partecipazione, limitata inizialmente all'esecuzione di parti decorative marginali, si sia rapidamente estesa fino a comprendere l'esecuzione di sezioni più vaste e anche il progetto di singole scene, rispettando sempre la traccia data da Perino. I tre fogli attribuiti da Davidson al Tibaldi sono: ""Due geni reggi-cornice"", Chatsworth, n. 21, ""Combattimento di creature marine"", Digione n. D 43, ""Creature marine"", Old Bennington, Vermont, Collezione Julius S. Held. Anche la partecipazione di Domenico Zaga non viene esclusa per la decorazione di alcuni stucchi della volta specialmente per il terzo ovale del lato ovest (1200186363)."	Tritoni che suonano	3	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22917	l'intera decorazione della volta è riconducibile all'intervento di Perin del Vaga e della sua bottega come ampiamente testimoniato dalle fonti e dai documenti. Per ulteriori approfondimenti si veda la scheda madre della Sala.	Animali: uccelli. Piante: ramo di ulivo.	6	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_22920	l'intera decorazione della volta è riconducibile all'intervento di Perin del Vaga e della sua bottega come ampiamente testimoniato dalle fonti e dai documenti. Per ulteriori approfondimenti si veda la scheda madre della Sala.	Divinità minori: amorini. Decorazioni: giglio dei Farnese.	7	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14812	Insieme ad altre placchette di soggetto amoroso o con geni alati, quella in esame doveva far parte della decorazione di un cofanetto o di uno spec chio uscito dalla bottega degli Embriachi nella prima metà del XV secolo. E' schedata da Santi (1969, pp.160-161) insieme ad altre trentatre, entrat e in Galleria dai Musei Civici tra il 1909 e il 1915, provenienti da ogget ti diversi ma riunite sotto un unico numero di inventario.	Angelo reggistemma	2	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14791	L'opera non è stata rintracciata, se ne ignorano la provenienza e le modalità del suo passaggio in Galleria. L'autore, identificato attraverso la firma, risulta trascurato dalla bibliografia specifica. Si tratta di un paesaggio eseguito a pennellate piuttosto dense, raffigurante forse un tratto del fiume Tevere, di ignoto pittore contemporaneo.	Soggetti profani: lavandaie al fiume.	5	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14695	Tela rettangolare con cornice.	Vedute: Perugia: Piazza IV novembre; Palazzo dei Priori; Cattedrale; Palazzo dei Consoli; Fontana Maggiore.	14	Incoherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14682	Il prospetto realizzato insieme ad altri disegni da un ignoto ingegnere nel 1792, anno in cui uno di questi viene datato, è parte di un' articolata rappresentazione degli interventi architettonici realizzati nel corso del XVIII secolo per evitare gli smottamenti nelle zone intorno al perimetro delle mura cittadine. Tali smottamenti, di cui la città di Perugia aveva sempre sofferto, erano dovuti all'azione delle acque dilavanti e correnti.	Vedute: Perugia: valle dei Bottinelli.	5	Coherent													
http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_14716	Dipinto su carta.	Vedute: Civitella Benazzone.	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8507908@	La decorazione consiste in girali vegetali con fusto nastriforme e foglie palmate.	DECORAZIONE VEGETALE	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8235129@	Ritratti: Innocenzo XII. Abbigliamento religioso: abito papale; camauro. Oggetti: libro; tendaggi	ritratto di Papa Innocenzo XII	5	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8234880@	Ritratti: mezzo busto. Figure maschili: giovane. Abbigliamento: abito nero; grande colletto bianco	ritratto di Cristofano Allori	4	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8234804@	Paesaggi: mare; porto. Fenomeni metereologici: tempesta. Architetture: torre; faro. Figure: naufraghi. Mezzi di trasporto: navi; scialuppe	tempesta sul mare	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8234848@	Ritratto di una sorella della granduchessa Maria Maddalena di' Austria. Cornice dorata a gola piatta.. Ritratti. Figure femminili: giovane donna. Abbigliamento: abiti di seta; maniche bianche. Mobilia: tavolino; tenda	ritratto di principessa	3	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8234826@	Soggetti profani. Figure: genietto. Oggetti: conchiglie	genietto dormiente	2	Coherent													
http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd8234866@	Cornice modanata dipinta di giallo.. Ritratti: figura intera. Personaggi: principe Carlo di Spagna. Abbigliamento: vestito nero; bottoni in oro. Oggetti: spada. Mobilia: tavolino	ritratto di Carlo Filippo III di Spagna, Don Carlos	9	Coherent													
